applicant,patent_count,sample_count,mainfocus
杭州联汇科技股份有限公司,1,1,杭州联汇科技股份有限公司专注于基于OmAgent的具身智能体视觉思维链训练数据生成技术，通过预处理、视觉推理、文本转化、数据结构化及人工校准等步骤，提升训练数据质量和可靠性，增强具身智能体的多模态信息处理能力和训练效率。
天府绛溪实验室,1,1,天府绛溪实验室专注于锂离子电池电解液的创新研究，通过开发新型混合有机溶剂体系及添加剂，优化SEI膜的成分和结构，以提高锂电池的安全性、循环寿命和功率性能。
无锡泉智博科技有限公司,1,1,无锡泉智博科技有限公司专注于机器人关节轴承的抗冲击测试技术，通过设计多方向和多角度的冲压组件及可转动的测试平台，实现对轴承在复杂工况下的全面、精确模拟测试，提升测试的真实性和覆盖范围。
宁波尼兰德磁业股份有限公司,1,1,宁波尼兰德磁业股份有限公司专注于低磁偏角稀土永磁体的制备技术，通过优化充磁、标记基本面及后续加工工艺，确保磁体在回火和加工过程中保持低磁偏角，提高磁体性能和精度。
东莞市益铁金属制品有限公司,1,1,东莞市益铁金属制品有限公司专注于铁芯加工技术领域，特别是通过改进铁芯旋片工艺及装置来优化硅钢片的叠片过程，以实现铁耗方向的均匀分布，从而提高电机效率并降低电流损耗。
厦门市铂联科技股份有限公司,1,1,厦门市铂联科技股份有限公司专注于研发高精度、高稳定性的FPC薄膜应变片及其制作方法，通过无胶溅射结合特定铜镍合金配方，解决传统应变片的胶层老化和温度漂移问题，实现超薄柔性及批量生产。
杭州华望系统科技有限公司,1,1,杭州华望系统科技有限公司专注于基于物理熵减与流形重塑的具身智能控制技术，通过多级任务路由机制和轻量化三维结构化场景描述符，实现对柔性、流体及动态博弈任务的高效泛化，并采用异构同步架构解决软硬件协同难题。
湖南美磁科技有限公司,1,1,湖南美磁科技有限公司专注于稀土永磁材料技术领域，特别是无重稀土钕铁硼磁体的研发。通过优化主相和辅相成分及制备方法，实现高磁性能、优良力学性能，并适用于大规模生产。
智新科技股份有限公司,1,1,智新科技股份有限公司专注于轴向磁通电机的研发，通过双定子对称布置和反向绕组电流设计，实现磁通路径的轴向流动与磁拉力的对称抵消，显著提升功率密度和转矩密度，同时降低轴承负荷，优化电机重量。
重庆尚循熙机械制造有限公司,1,1,重庆尚循熙机械制造有限公司专注于机械传动技术领域，特别是紧凑型减速机总成的设计与开发。其核心技术在于通过两级行星齿轮结构共用同一轴向空间，并利用动力转换齿圈实现高效、超薄的减速传动系统。
上海联合滚动轴承有限公司,1,1,上海联合滚动轴承有限公司专注于开发直线关节反式丝杠副的防转机构，通过设计独特的推杆防转装置，有效限制推杆转动，提高机械传动的稳定性和精度。
深圳市灵巧驱控技术有限公司,1,1,深圳市灵巧驱控技术有限公司专注于人形机器人领域，特别是灵巧手的抓握系统及其控制方法。通过监测电机电特性并进行智能控制，实现对不同硬度、形状和重量物体的精确抓握，确保抓握稳定性和避免电机过热问题。
陕西电器研究所,1,1,陕西电器研究所在智能传感器信号处理领域，专注于多维力传感器的非线性耦合误差建模与解耦方法，通过精度筛选、分段变阶拟合和正负矩阵修正技术，实现高精度力控需求，适用于机器人和航空航天等领域。
重庆凤凰技术有限公司,1,1,重庆凤凰技术有限公司专注于机器人末端执行器的快速更换技术，通过设计连接和解锁机构实现机械臂与末端执行器之间的自动切换，提高工作效率。
北京泽声科技有限公司,1,1,北京泽声科技有限公司专注于单芯片触觉或应力感应技术，通过在单个芯片上集成应力感知单元和ADC转换器，实现对触觉或应力变化的高精度数字化感知。该技术应用于芯片阵列中，每个节点独立完成信号处理，减少引线干扰，提高整体系统的灵敏度和可靠性。
阿克勒斯仿生学有限公司,1,1,阿克勒斯仿生学有限公司专注于开发用于假肢、矫形器或人工肢体的智能自适应控制系统，通过结合运动模型和训练响应模型，实现基于当前运动状态和候选机械动作的自学习和优化，以提高假肢等设备的控制精度和适应性。
洛阳轴承集团股份有限公司,1,1,洛阳轴承集团股份有限公司专注于轴承试验技术领域，特别是在交叉滚子轴承的试验装置方面。其研究主攻方向是开发功能全面、精度高且操作便捷的试验装置，能够模拟实际工况中的复杂受力环境，确保试验结果的准确性和可靠性。
江阴法尔胜泓昇不锈钢制品有限公司,1,1,江阴法尔胜泓昇不锈钢制品有限公司专注于开发高性能灵巧手用钨质腱绳及其制备工艺，通过掺杂氧化镧和精确控制加工参数，实现高拉力、低松弛率和良好疲劳寿命的腱绳。
王应天,1,1,王应天的研究主攻方向为改进型类人脑智慧机，通过优化存储比较单元、增加高电平汇聚总线和释放电源输入总线，以及改进互激传输阻尼网，增强纯硬件设备的学习、识别、联想和推理能力，使其具有更强大的智慧功能且更易设计制造。
浙江劳伦斯机床有限公司,1,1,浙江劳伦斯机床有限公司专注于精密齿轮加工设备领域，特别是在插齿机让刀量调节技术方面具有显著创新。其核心技术在于开发了一种通过可调支点和偏心套实现的传动比可调杠杆机构，能够在不停机、不更换凸轮的情况下连续精确调整让刀量，并确保刀具运动轨迹与工件轴线平行，提高加工精度和适应性。
法尔胜泓昇集团有限公司,1,1,法尔胜泓昇集团有限公司专注于高拉力低松弛钨质腱绳的研发，通过掺杂氧化镧和精确控制制备工艺，提升腱绳的破断拉力、降低应力松弛率并延长弯曲疲劳寿命，适用于机器人灵巧手等高要求应用场景。
吉林省中研高分子材料股份有限公司,1,1,吉林省中研高分子材料股份有限公司专注于聚醚醚酮树脂的逆向连续抽提和水洗技术，通过多级串联的抽提塔和水洗塔，结合溶剂分离罐，实现高效、连续的聚合物纯化过程。
赛力斯汽车有限公司,1,1,赛力斯汽车有限公司专注于智能座舱交互界面的自动化测试技术，通过生成和筛选操作路径来提高测试准确率。
富迈科(常州)智能控制技术有限公司,1,1,富迈科(常州)智能控制技术有限公司专注于微型伺服减速器的研发，致力于提高精密控制微电机的传动精度和稳定性。其核心技术包括高精准机座设计、修缘顶切型内齿圈及行星架一体式结构，并通过定压阻尼器消除轴承轴向游隙，适用于精密仪器、智能设备及人形机器人等领域。
壮思飞(上海)管理咨询有限公司,1,1,壮思飞(上海)管理咨询有限公司专注于基于高算力ARM64-NPU模组的智能导览机器人系统，通过多模态感知数据和场景动态理解实现智能决策和服务策略自适应调整，提升机器人在复杂环境下的服务适应性和用户交互体验。
无锡嘉合汇智科技有限公司,1,1,无锡嘉合汇智科技有限公司专注于机器人关节模组的紧凑化设计，通过将中空轴电机和谐波减速器直接连接，省去传统联轴器，显著减小轴向尺寸，使关节模组更加紧凑，适用于空间受限的应用场景。
沛嘻科技股份有限公司,1,1,沛嘻科技股份有限公司专注于开发基于机器学习的智能机器人社群系统，通过设定机器人属性并利用生成式智能模型在社群媒体上创建内容，实现用户与智能机器人之间的互动和社群关系建立。
上海前瞻创新研究院有限公司,1,1,上海前瞻创新研究院有限公司专注于开发基于MXene材料的柔性触觉传感器技术，通过结合具有赝电容活性的MXene与改性离子导电水凝胶，实现高灵敏度、宽压力范围和温度稳定性的传感性能。
