id,publication_no,肢体协调规划,监控安全报警,环境模式识别,人机交互输入,图像视觉分析,自主路径规划,仿生关节传动,伺服电机控制,仿生视觉传感,医疗辅助操作,双足移动底盘,仿生双臂系统,头部感知模块,具身智能控制,灵巧末端执行,柔性关节驱动,人机交互接口
5754,CN309717166S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755,CN309730288S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5756,CN309754740S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,CN309936181S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,CN308982865S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,CN309869071S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,CN309877651S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,CN203449323U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5766,CN223617763U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5767,CN223617764U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5769,CN219666710U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5773,CN309595938S,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5774,CN309859364S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,CN309754753S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,CN309859363S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,CN218776603U,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5785,CN220864059U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5790,CN210678724U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,CN224183069U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
5792,CN224183101U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5794,CN1276820C,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5799,CN224059839U,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5802,CN309342085S,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5803,CN309838739S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,CN309962714S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5811,CN219114106U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,CN212275593U,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5821,CN207532782U,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1
5830,CN121801037A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5832,CN121788194A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,CN121798581A,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
5836,CN309554408S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5837,CN309499121S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5838,CN309554406S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,CN221338569U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5846,CN223140377U,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5854,CN223251712U,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5857,CN208323386U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5861,CN121860519A,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5871,CN212859475U,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5872,TW203271U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5874,TW544380B,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
5878,TWI383829B,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
5879,TW201233421A,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
5881,CN204926654U,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5884,CN224043818U,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
5889,TWM448303U,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5899,TWI834153B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5900,WO2024124996A1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
5901,TWM549681U,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
5909,CN121946454A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5910,WO2026026989A1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5911,CN121822773A,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5913,CN208812101U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5914,CN223431621U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
5915,CN223406978U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
5918,TWM330902U,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5919,CN220721230U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5920,CN220721232U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5924,TW202343387A,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5925,CN223057026U,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
5928,CN209248644U,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
5932,CN207710794U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5937,CN223072607U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5938,CN222848520U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5939,CN223395267U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
5940,CN121821470A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5944,CN223406991U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
5948,CN213136766U,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5949,CN223031122U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5953,CN222859606U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5955,CN222876132U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5956,CN221737981U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5958,CN222680982U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5960,CN221507355U,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5961,CN224144691U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5965,CN224043788U,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5968,CN223369456U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5969,CN224209989U,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5972,CN221188834U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5974,CN222096152U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5976,CN223290972U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5977,CN223999641U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5978,CN223519683U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5979,CN223419573U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5981,CN222958664U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5984,CN224144686U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5987,CN223876997U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5988,CN223962203U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5993,CN213499287U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5999,CN221954484U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6006,CN224131180U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6007,CN223395291U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6009,CN121973272A,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6013,CN223419572U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6020,CN121777199A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6028,CN224074404U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6032,CN121973146A,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
6033,CN121821459A,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6040,CN223919432U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6041,CN223912268U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,CN121757300A,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6045,CN223719523U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6047,WO2025039608A1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
6052,CN221820139U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6055,TWI630995B,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
6056,CN223044555U,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
6057,TWI255760B,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0
6062,CN220764551U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6063,CN220721231U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6064,CN222079311U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
6065,CN204713233U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6066,CN201664922U,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
6068,CN208673604U,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6071,CN202075069U,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6075,CN221737980U,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6079,CN223802618U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6080,TWM677250U,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6081,CN224074380U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6082,CN215322952U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6085,CN224012334U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6089,CN208962035U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6091,CN224129806U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
6092,CN224027699U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6094,CN220370435U,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
6097,CN224043830U,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6098,CN223617769U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6102,CN224012335U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
6103,CN223132212U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6106,CN1791449B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6109,CN219948393U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6111,CN223574559U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6117,CN208134468U,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6123,CN223947924U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6128,CN204910761U,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1
6129,CN223961292U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6134,CN223406992U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6136,CN223700889U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6139,CN222959943U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6140,CN223265706U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6143,CN221737979U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6149,CN223467232U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6152,CN222959942U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6153,CN121958481A,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6154,WO2026065895A1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6156,CN213499242U,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
6160,CN223802594U,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
6161,CN223574518U,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6165,TWM681730U,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6166,TWM673957U,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
6167,CN121848352A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6170,CN223301710U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6175,CN224012339U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6176,CN223303643U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6177,CN213280534U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6178,CN223507187U,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6180,CN209880149U,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6182,CN121806509A,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
6186,CN222924861U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6190,CN211362286U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6192,CN223044580U,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6193,CN223383505U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6194,CN211362285U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6195,CN218699000U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6196,CN207373197U,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
6199,CN218052624U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
6201,CN222096125U,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6202,CN223355738U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6207,CN223834552U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6208,CN223903975U,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6213,CN223604401U,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6220,CN224183114U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223,CN224171055U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6226,CN206445793U,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6228,CN223031123U,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6229,CN222857136U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6230,CN121973277A,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6235,CN223617768U,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6238,CN223864997U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6239,CN223354275U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
6240,CN224169850U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6242,CN224043836U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243,CN223532453U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6249,CN121937935A,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
6252,CN214163030U,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6253,CN210549777U,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
6256,CN121973246A,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
6258,CN206850866U,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6259,CN121835816A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6260,CN209982132U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6262,CN223558458U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6263,CN223326419U,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6264,CN121946467A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6265,CN222741490U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6272,CN218698790U,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6275,CN222920555U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6277,CN217453942U,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6278,CN215511076U,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
6279,CN221807449U,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6281,CN222986940U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6283,CN210525117U,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6285,CN208306790U,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6287,CN218255155U,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
6288,CN223507226U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6289,CN215789963U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6290,CN213197620U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6292,CN209982131U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6294,CN208117898U,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6296,CN2919653Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6298,CN223573214U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6300,CN223369463U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6304,CN217453904U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6309,CN222932179U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6310,CN222932174U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6313,CN121777198A,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
6316,CN222769386U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6320,CN121847880A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6323,CN223211406U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6327,CN121847844A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6330,CN223734878U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6338,CN210525154U,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6340,CN222981311U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6343,CN222726760U,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6348,CN121973258A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6351,CN121973415A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6352,CN223369420U,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6354,CN222904095U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6355,CN212497750U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6356,CN222792074U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6361,CN223246415U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6368,CN224209992U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
6371,CN121849265A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6373,CN222096151U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6374,CN206123639U,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6380,CN121912360A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6385,CN215155136U,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6387,CN214818643U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6397,CN207273208U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6398,CN216759943U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6400,CN121994172A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6402,CN209478207U,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
6404,CN222756689U,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6405,CN222627825U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6407,WO2024212359A1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6408,CN206840098U,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6409,CN2761380Y,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6410,CN207432199U,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
6415,CN223657046U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6416,CN222247444U,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6418,CN223790484U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
6423,CN216913855U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6427,CN222003522U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6428,CN205554362U,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
6429,CN121857307A,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6431,CN224169847U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6433,CN207788941U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6437,CN223617743U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6440,CN223981834U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
6443,CN223719529U,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6447,CN206123679U,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0
6453,CN214752448U,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
6458,CN221736206U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6462,CN207858852U,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
6464,CN222644641U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6468,CN206811997U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6470,CN215548811U,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6480,CN223567450U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6484,CN223604409U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6487,CN210850343U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6488,CN223630367U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6489,CN223574558U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6492,CN121798600A,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6493,CN220408778U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6496,CN222157638U,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6500,WO2025255888A1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
6503,CN222868742U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6504,CN210998745U,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6505,CN222741489U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6509,CN222405750U,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6510,CN207953882U,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6512,CN222270370U,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6516,CN223265705U,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6518,CN121870787A,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6519,CN223508381U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
6520,CN223308295U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6524,CN220783927U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
6525,CN221066345U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530,CN220886590U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6532,CN121946586A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6533,CN223071419U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6534,CN121870709A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6539,CN207509228U,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
6542,CN217620616U,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6544,CN121798634A,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
6549,CN121928596A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6551,CN223467231U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6555,CN223449483U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6556,CN222496494U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6562,CN222945599U,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
6564,CN210312468U,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6570,CN1810463A,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0
6574,CN222290218U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579,CN222904053U,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
6583,CN208711009U,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
6585,CN219790352U,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6589,CN121821427A,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
6593,CN206883670U,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6605,CN121821400A,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1
6619,CN121848389A,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
6632,CN214081457U,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6636,CN223361637U,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
6644,CN121982361A,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
6648,CN221585601U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6651,CN223812652U,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
